event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
7128278-1,7128278,0x11683b5c04d0f1595473baaa9c3b3ec57848444bc62ea91f79fa0bc8aaf76316,1,council,Voted,146PzgMxCtWrqahrofr6QrB1NkMMUihwqrUhuSVVxh1R7KcF
7112673-1,7112673,0xb7bab9ac3dccf6da1461083e8a2188995b643d0fb01e88ffe406146ea4783c13,1,council,Closed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
7112673-1,7112673,0xb7bab9ac3dccf6da1461083e8a2188995b643d0fb01e88ffe406146ea4783c13,1,council,Approved,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
7112673-1,7112673,0xb7bab9ac3dccf6da1461083e8a2188995b643d0fb01e88ffe406146ea4783c13,1,council,Executed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
7112434-1,7112434,0xf7a980ece56b0c79e97cad8931fea23b4b7d0bb8f50d5e886c77e9b5ee726497,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
7069750-1,7069750,0xeb6ce7a1f892b20b1852fb04bd7a3597de1780499c43f2fd04e6406a684f8bd6,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
7069748-1,7069748,0x6218304f8ed47628adb2956dcdcebacf15ce77b5dd46b74983cb81b206c000d8,1,council,Voted,14mwSGdhdrAA3pGoKSX1tWguFREswWucAsr7kcHbdsf7fU7Q
7067616-1,7067616,0xb19850eca17ba17a6c0f28837c6a9d03434d99d40c4ca4cb6e7905e0ad7f4b80,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
7067597-1,7067597,0xc020dbf8e4058564c8c1d8c70f36a3d3aeb74d1a7852d36b84fb3678ff4fe290,1,council,Voted,14DsLzVyTUTDMm2eP3czwPbH53KgqnQRp3CJJZS9GR7yxGDP
7066387-1,7066387,0x68d6ca2d367265bcfa1a65a89ed07de8580f0e829790719f969f9a3ffccc3c35,1,council,Voted,1363HWTPzDrzAQ6ChFiMU6mP4b6jmQid2ae55JQcKtZnpLGv
7057418-1,7057418,0x3f65c8fdf16cbbc4484e88161b88bc93ed009d4aff7216044885b82c5f66debb,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
7057416-1,7057416,0xaef4fa91fcb1358f1f2fd82aa871dc933dead34c98f0257df2d5cebadac602d2,1,council,Voted,1629Shw6w88GnyXyyUbRtX7YFipQnjScGKcWr1BaRiMhvmAg
7054172-1,7054172,0x1e8b5f17930de560fc6f0777adf7ee8c0bcf228848445da65ab68837255c17d9,1,council,Voted,14rEVPh5hz4D6y783QCH9xgySNJVxMLaHhQKm69KChphYoEw
7045931-1,7045931,0xd18d81e0cd5243f8acd24cffc142794ac942bb814c15848aa6c8d4c1c22471e0,1,council,Voted,12hAtDZJGt4of3m2GqZcUCVAjZPALfvPwvtUTFZPQUbdX1Ud
7042818-1,7042818,0x14f7cee83cbc3e1fb03ffee9002a7ece15ea942942ad65a43569f9d05851b184,1,council,Voted,167rjWHghVwBJ52mz8sNkqr5bKu5vpchbc9CBoieBhVX714h
7042010-1,7042010,0x2e252900a24aa23247c1f5333d523efbcd8848f5e53b997e2448d998a6810dcd,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
7042001-1,7042001,0x18d2db7b990329d1d56633e65a4be234013986aae41bd77f5c618265f56de01c,1,council,Proposed,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
7028260-1,7028260,0x9e1dda56cf793c50c855869a04a3b3fee85db07079b725cfad5faf5fb535e872,1,council,Voted,1hCMdtRsaRA4ZTEKpPKPvEjK9rZpGhyFnRHSDhqFMCEayRL
