event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
9681863-5,9681863,0x8a07f190b4ff733b19cdfc05619d94f606e490ea86808cd8d96fb2afc0f5c980,5,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9678781-3,9678781,0xda3c7b123c6a79cbc286672344f409ca498b53ed31ae4646d99990f2a8ec049c,3,council,Voted,DwuvsJZiijfLtGQ33GUa18d1GgGxo21GJpXrpwzxznyHpy8
9663922-7,9663922,0xfc3cba2768b227b0a84278d6ba0bce91ff4f4d26015a1d2aa844546a27aa92b1,7,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9663331-4,9663331,0xc1e4263fc1b855acbd5d2f00e10b12ae0de0c9054131624e3ad5609feb8d696a,4,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9663101-2,9663101,0xbdce5dde0d1be8d287f0573b929dab6c926858077ef7fbab66d23dba2d378a7b,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9663095-2,9663095,0x14a1a3907c0939afe01bddd60eff4574578b57f538d1bd9732a9b69d7306581a,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651285-2,9651285,0x6d3417aa5fa02e00458435c1547a4c17855457aa9b0242553c42ff0b459159b2,2,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651285-2,9651285,0x6d3417aa5fa02e00458435c1547a4c17855457aa9b0242553c42ff0b459159b2,2,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651285-2,9651285,0x6d3417aa5fa02e00458435c1547a4c17855457aa9b0242553c42ff0b459159b2,2,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651283-10,9651283,0xf26596ae564abe34f6e8273798e522d73a5e0ca3069effb5e6bd43faa01db3d4,10,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
9651282-5,9651282,0x8bd3ec6e3e96ca9febde30afcc61435536ec321d30b5220229e7b7d9376715fd,5,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9651279-5,9651279,0x21a72fe21b6906876bd624b9443aae11256641448f5b661ecb78d92574ff2e56,5,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
9651268-3,9651268,0xb2134d82857f26026cb835bce6561aeb21e0b341198c801b23696ec00565dcb8,3,council,Voted,DbF59HrqrrPh9L2Fi4EBd7gn4xFUSXmrE6zyMzf3pETXLvg
9651263-4,9651263,0xfd14bad3331654b61de01c99a7bd5e0aff5b7cffb7db2858a7f0971d97f2a13a,4,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9651262-3,9651262,0x51356acb6c5efc33d9092793f492bd2b82c817dd700767821a8cea36bcc8c00c,3,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9651258-3,9651258,0xae86e4e6d33873365fd9cbb537d5436196afbf0d5c9d6e6aa9b5af30a260cf16,3,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651251-3,9651251,0x4bcb5639323f9e4f321a996da3349ed8f31a7057b84085e25c260921c57fcb5a,3,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9651250-4,9651250,0xe9f6a8b731f93cbf7dbb0af2ac388e3ecca32470e3bbffcff26194659a5dae2d,4,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9651249-2,9651249,0x09e16d9f858b3f2c260f930de3acd743c3afaca39d7d853cd7d2eaaab47add57,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9651247-2,9651247,0x1ea52a23b72b4aeac6f6e1c49a73393628204d176287a17bd5d08035fbf7e9c7,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651244-2,9651244,0x6f6bd1f267a858a8d30743ad4836276ea54cd11a5ecc901c50bfa65f4786b991,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651136-2,9651136,0x369460ba5d3e562f65413cb477961281129d1b99f1c208d8b23d7b15b1ac9f0f,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651136-2,9651136,0x369460ba5d3e562f65413cb477961281129d1b99f1c208d8b23d7b15b1ac9f0f,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651136-2,9651136,0x369460ba5d3e562f65413cb477961281129d1b99f1c208d8b23d7b15b1ac9f0f,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651134-2,9651134,0xe43299c8d369ff677901cfe44518eb317f17a22454f74d1115e635369d7d88f9,2,council,Voted,Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL
9651134-3,9651134,0x43156fe81e087da14af2e229a1f5da7f0bcd2014c48640a041a945b6670b6653,3,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9651133-3,9651133,0x355451daa22a4ac1cca15121180fc30ca5763ed06ddd0f929c3fc412db552905,3,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9651133-2,9651133,0xe4541efc4eae778b51dde15e9e631d26129ad0c6f33f9a8c3d3f0ea8fb171b48,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9651130-2,9651130,0xf013c1dc3f225b95f1897710d2b7165c5d7ba13fa11e7bc75c7ed5c423a868e4,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9651129-2,9651129,0xcd4b6fff004fdeae1443b10a411c963c005537db1a981f04a3afa232b3802f13,2,council,Voted,DbF59HrqrrPh9L2Fi4EBd7gn4xFUSXmrE6zyMzf3pETXLvg
9651128-2,9651128,0xb8d8ee41e89f0ca0207a542d414cd2ee4cab025fb48a6c04acefda3ec79f306e,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651127-3,9651127,0xbbb6caf73a186d6604a377fb023763270012818b211677678687ffafdafc05c2,3,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9651127-2,9651127,0x7d68273347912bb968540bef0a7115b8eeec62289c4b932d47a67ede650a94f2,2,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9651125-2,9651125,0x503bcbe16e6e2e8f20f7c4ea415972320dbf7701cd40030eb7bebe5c72d7d7d0,2,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
9651124-2,9651124,0xd3b1f7a88cd6fcf0314d0116eda52d70dd2560aff49c6b06ce39b86bcf2c4042,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651122-2,9651122,0x0758e6d7e489859e57d1e608fce8a5da877f5082e5361aa655c77394e6349fda,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651041-2,9651041,0xb81c6ac5cccbf4402c38b31a0daa9e2e178264a51725bf3e6103e9e72fed4ce4,2,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651041-2,9651041,0xb81c6ac5cccbf4402c38b31a0daa9e2e178264a51725bf3e6103e9e72fed4ce4,2,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651038-2,9651038,0xfef8893b7acaefacbf43672232053c54e6628ec9d76fd8de094f1d0993e060f8,2,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
9651041-2,9651041,0xb81c6ac5cccbf4402c38b31a0daa9e2e178264a51725bf3e6103e9e72fed4ce4,2,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651031-2,9651031,0x348e7d8d717919e42515acfcfa148f1b8965de56098426b6d6afe7638e59eb6c,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651031-2,9651031,0x348e7d8d717919e42515acfcfa148f1b8965de56098426b6d6afe7638e59eb6c,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651031-2,9651031,0x348e7d8d717919e42515acfcfa148f1b8965de56098426b6d6afe7638e59eb6c,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9651029-2,9651029,0x6ab294b74ff4a5e737b23d38b60730f95083937709c21e185ed319e21121a2b7,2,council,Voted,DbF59HrqrrPh9L2Fi4EBd7gn4xFUSXmrE6zyMzf3pETXLvg
9651029-3,9651029,0xa96d2f8009497c6725d5ad0e7384f7ee821179f46e1016bbc5373c1dc61bc2ad,3,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9651028-2,9651028,0x780acae9cf3675a714a100320e66432fe9f2779afc88062bf3a2fefb02a19e90,2,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
9651027-2,9651027,0x9ab3b244c82ac340f89ad6b14a2733139cc65ff90cd277747fb9817ee852901d,2,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9651022-2,9651022,0x3cc8568af4ff9911ec034f0325b95ca69d24bcd79c22c9989130e7ef493123d3,2,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9651021-2,9651021,0xbbcdcf66613d40a39abf529d63535b5723c5eac5b101c96d2f9e157a419620a4,2,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9651021-3,9651021,0xced315c10c95fa04950ffb92c135dc7d4b0a660fea8b6507b0e6806448bc814a,3,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9651020-2,9651020,0x9c29fbf609e57d4082764c164013a85cecdaa525463a9a5d44c5e4498ed800e1,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9651018-3,9651018,0xcc74bc007d58cddf3cee3174bf4e216b891030a4843a229c70bfdee7458e156d,3,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
9651017-2,9651017,0xaced9126de2690d7454a41ec8971c78345cedccc0228f82af7bf86d1c0880486,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9651018-2,9651018,0xf4c09b439155a8363e31b43d7708382ef9c9490a2fa27dae9e6294fe7dea3f6c,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9650904-2,9650904,0xb3592556e17359ee30a8fa8c261882a5d9b26573fc93b141977d73cf88704af3,2,council,Closed,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9651015-2,9651015,0xd579f440a749a13ea3f6357d0fe4e72aad211d09bc572dadd8dd33d7f8ce700d,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9650904-2,9650904,0xb3592556e17359ee30a8fa8c261882a5d9b26573fc93b141977d73cf88704af3,2,council,Approved,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9650904-2,9650904,0xb3592556e17359ee30a8fa8c261882a5d9b26573fc93b141977d73cf88704af3,2,council,Executed,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9650903-2,9650903,0xdf101b607c402a42cf6fd98f2f75b5598ef308cb28418845bfb8989df32032f1,2,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
9650901-2,9650901,0x8ba2c36ac4533f936c0d8e4d8fbd19e1682dd665ddcf94d8d69606386766cced,2,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9650896-2,9650896,0xd80ff4502acf576d672d3f56130e0cd2e3d2194a261ab014cd4472676125ab06,2,council,Voted,Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL
9650891-3,9650891,0x8bf0ef06e32436baaba03ebc78bb2223aed59bbcb6e3196e01d29a275d74f758,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9650895-2,9650895,0x28f080a2baee6ca57fec182ed7ab62c508436b76c41e1b97101de96764d66512,2,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9650891-2,9650891,0x72de8694cb2f2a5d0c02dc4448cf34e01ed50c12456062964bc73d70dca22d8e,2,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9650890-2,9650890,0xf096243ac1739b19b81614000ef8026530aa43e043e3b1d014d89e32d15d2211,2,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9650889-2,9650889,0xabd977211f4c7673be38d01079123ab1ddbf34ebd549b91f0d54a1a8516726b3,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9650887-3,9650887,0xef8671aab22edfbc67c348f7fdc110d6a5a4bc0b5419c8cad47200f038ff57b0,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9650888-3,9650888,0x5b98e31f5a4dc41136fa53ca558d67e577ede63d79c620792276ef585dee6bdb,3,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9650885-2,9650885,0xe9c2472ba92e814cceae4ae51e50a483a481e4cd711416bb9e282956dcf6be44,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9650823-4,9650823,0x36688c94a3c184472f90d33320be2b3f707ffe71f84065af746277888e27b679,4,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9650822-2,9650822,0x894bb6bbe5da03fc4e3c196171c6808fb47c9ab00c1620ab2df67fd7cfd7926a,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9650728-4,9650728,0x9a9585f5e0dc91202d2958f150dbc52be397701488fe3193e56991aa195b865e,4,council,Voted,Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL
9649818-2,9649818,0x510788e147052bdb2c5d306b4c2706f006f2a332390f0450f152400cc02821c3,2,council,Voted,DMF8a34emwapz9mV5P5PTDcghh1ZR3miH9ad9mHzfAUMSXU
9649682-3,9649682,0x351320eb87466add6292c58120d9be0273fe398361c79decd739e31946279dc7,3,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9649682-3,9649682,0x351320eb87466add6292c58120d9be0273fe398361c79decd739e31946279dc7,3,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9649682-3,9649682,0x351320eb87466add6292c58120d9be0273fe398361c79decd739e31946279dc7,3,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9649659-2,9649659,0x3581d1549e7bef5389c3839da9157e82fe4f73b4aed546c3c8df25e1f664ae92,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9649632-3,9649632,0xcb6c620167f4f21e9f45f62877220112fa3268c347ec2980fed206d8aa39e1a6,3,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9649438-3,9649438,0x79eec7bf1471cd1b3b980ea07440ad45b681bbea94d713871f2494634a5b166b,3,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9649434-2,9649434,0x676178345b8c54d247aa412a4046f9006407c129660b8a2fdec200d0a9f4f9ad,2,council,Voted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9649341-2,9649341,0xe94c19d379e7f5c9273daf10f589df03c29c2dcefe3daf209df0dcc34e291309,2,council,Voted,DwuvsJZiijfLtGQ33GUa18d1GgGxo21GJpXrpwzxznyHpy8
9649222-2,9649222,0x05b1374510223d4e5a2bc998ce9d9c87ad63500ea3e1dc364cafcdc6b6f8aa9d,2,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
9649196-2,9649196,0x3c002d3a4b7f34e3bb4ddefa3487c096ef9670a6c53de73ff5a7bf6f17e8cce5,2,council,Voted,CpjsLDC1JFyrhm3ftC9Gs4QoyrkHKhZKtK7YqGTRFtTafgp
9649015-3,9649015,0xe2c32b15a7bdd39de6492a0b1590572f4eee5ff94188bc215fe0b422f79bb436,3,council,Voted,DbF59HrqrrPh9L2Fi4EBd7gn4xFUSXmrE6zyMzf3pETXLvg
9648995-6,9648995,0x51574cf7b8417e5b50b3144db443af7169a6805e6ca39950d771b2c85f9cf6b3,6,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9648974-8,9648974,0x7290ff774bb8cfb376bc925b74d6ae2b94979e17699b85a32c778044ddc3e3a7,8,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9648917-2,9648917,0x683bce305355f370c1f03bd755b1f171d40ee89b076b0ad3f1660d4d13c26794,2,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9648916-5,9648916,0x7c04c3a450230cdeb7f846fef695ed2027e93edcc655968b19cfcded55c7f55f,5,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9648866-3,9648866,0xcb189c1256b6f181a3923b89316d5109ebe4d88c91f48ef359a10bcd3ad36bca,3,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9648864-3,9648864,0x6066fd2ceed8e68ea92f9bd0569f4e7bda4b391e26ee2e5ee02d8dc423632859,3,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9640089-2,9640089,0xe4db1ab5c4bdbfff67e6a70648dd5608feecc20e2bd4290240957a42a4b5fafa,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9637713-2,9637713,0xfa6ac5c4f5c1f33c336583a9fb3bc203d2339bd6d9dc4653d964a38facd7ff14,2,council,Voted,DwuvsJZiijfLtGQ33GUa18d1GgGxo21GJpXrpwzxznyHpy8
9637627-7,9637627,0xc472162e934a02a54134319536b1d480e2810184337a85f6c8268f7dc4d43bf8,7,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9637527-7,9637527,0xd0c60ae836ee6a54d253dc4f952c714bd83c45996093e5cf0236ca29b077405d,7,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636602-2,9636602,0xf01cc6f35a41b1e65de9b4db2a2d4acffa4378978be26b2d910afbdb916f03e9,2,council,Closed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9637375-2,9637375,0x3c2c4be044cccb7dc00e28c5e78a817d96c1385425e5411ef595372d017d3ea4,2,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636602-2,9636602,0xf01cc6f35a41b1e65de9b4db2a2d4acffa4378978be26b2d910afbdb916f03e9,2,council,Approved,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636602-2,9636602,0xf01cc6f35a41b1e65de9b4db2a2d4acffa4378978be26b2d910afbdb916f03e9,2,council,Executed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636572-2,9636572,0x0b69ff319b379c04ab487d587a58d23188865f3e5ade99c5da24c0cf6193fa61,2,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9636591-2,9636591,0xb3dd9b738619e706929060809d30323e10b024116f36d1601df4a23c47625327,2,council,Voted,Dp2J1GeFstcK4bJ2QZyV6PdFvMZsyM4NYDdnuKWn4uwnVfs
9636525-2,9636525,0xf3de51580ae9c73a093d6a67d72949da673287056e01bec57ce79c2e4625b77d,2,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9636455-4,9636455,0xba7edf18f740381be54ff4b340e534cfe0991efd02fa764cb059724c67e5039a,4,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
9636422-8,9636422,0xddf03fd4f3eca07b09261ead5fbea0599c550c507421581b0bf29f6708cbbf16,8,council,Voted,HyBryanRsB1GGKa9ZfqvRc3XpTDipYyRvxNNyZYfWFcenhd
9636408-5,9636408,0xc2b2983f233671b6856d2606d3fc6721423eaa2b8a66bf287a72533241e65a3e,5,council,Voted,DwuvsJZiijfLtGQ33GUa18d1GgGxo21GJpXrpwzxznyHpy8
9636403-4,9636403,0xa094e4848e3538e9418b7ecdd02c999d5b273c8c48f3714f568faef20280fd94,4,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9636403-5,9636403,0x8e0ae5344925c54f3f4ae7ba15580a99a62716e728b6cd461a675ed25cd7df04,5,council,Voted,Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL
9636395-8,9636395,0xd0112c1f73b16223cdd8f53fd694e167b4d8647d2b81c58830077d6e2984e09e,8,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9636287-4,9636287,0xe6a47691297bd8c5a9f64c6e6fead0862b3111682365451bfe42e135d04c2cf9,4,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636267-3,9636267,0x5b20686fca6a90c7f3f0e570775562e4dfdc966eacaacdb416a8943f62708424,3,council,Proposed,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9636056-2,9636056,0x10dd9ae661a9ff4e8c762a004a806627a4306010ad8c1ce41154a56209f48aa2,2,council,Closed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9636056-2,9636056,0x10dd9ae661a9ff4e8c762a004a806627a4306010ad8c1ce41154a56209f48aa2,2,council,Approved,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9636056-2,9636056,0x10dd9ae661a9ff4e8c762a004a806627a4306010ad8c1ce41154a56209f48aa2,2,council,Executed,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9636049-2,9636049,0xc55c8c07fa889a2d0775ff10927179129e821af989dba07bb65ef5859f9f0138,2,council,Voted,J9nD3s7zssCX7bion1xctAF6xcVexcpy2uwy4jTm9JL8yuK
9636048-2,9636048,0xd7fa927760dab84363858d23bffe013188630037361c724268b12ce745847c1f,2,council,Voted,Hh6rSbzWy7Qni97XMnN7p42Hf4G2UpZohiEwsJKoYTr8BmL
9636045-2,9636045,0xf778c347ac8ac142506773b65c12e3dbd53a3efc2e8d7cce88e5fed358f28064,2,council,Voted,GoJ89MXptpNt1dH4NaZ73YtzknhrYeZcBJ33mifX5BMqoFz
9636016-2,9636016,0xed59f143b9f032acfd809daac48b481b9b7ef6ace39b5ccd4a802dcd844a92cc,2,council,Voted,DbF59HrqrrPh9L2Fi4EBd7gn4xFUSXmrE6zyMzf3pETXLvg
9636014-2,9636014,0x23d6681fc6ae8656f6c9f20bd502faf2b5129749aff364571a1bed119b891f9e,2,council,Voted,Hjuii5eGVttxjAqQrPLVN3atxBDXPc4hNpXF6cPhbwzvtis
9636003-2,9636003,0x839f258562c194a23c26d87db837fb4770d29bf23bddf285f4cd24a4ebc310e9,2,council,Voted,JCBwjZRKnYK562SKDDgSUnkSdCyZGEE8nfPNm26TbWRyeCB
9635942-2,9635942,0xe9ea9442d57a98c2c9097585f2f90d60fe80a7b31df2658d83fc201078d4abaa,2,council,Voted,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj
9635924-2,9635924,0x365f826695b4acf87f8ec97da88042fce0cd30bc7351df73c2b273102798a0df,2,council,Voted,GvyfytrxFQbHK8ZFNT3h12dJPfBXFjVV7k98cXni8VAgjKX
9635923-3,9635923,0x39d30ef374618b060633a0252777435acef886c770a9fbcd49b49018a077f7eb,3,council,Voted,Gth5jQA6v9EFbpqSPgXcsvpGSrbTdWwmBADnqa36ptjs5m5
9635915-2,9635915,0xb524bfae4e10f835eb2de870c30ae38a1a813db83b2d0e19e96ee9ae075d292d,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9635911-2,9635911,0x3e0169901253b4c506576592986722bbbe678eb4f3386aad39f6afbb03a42d6b,2,council,Proposed,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9623016-2,9623016,0xdeae1d6073d0608d8d077f4c3af2ffacac6a1bc4e9c2b37628d975b3ada09a75,2,council,Closed,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9623016-2,9623016,0xdeae1d6073d0608d8d077f4c3af2ffacac6a1bc4e9c2b37628d975b3ada09a75,2,council,Executed,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9623016-2,9623016,0xdeae1d6073d0608d8d077f4c3af2ffacac6a1bc4e9c2b37628d975b3ada09a75,2,council,Approved,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9623013-2,9623013,0xafdb4b84dea8bca85ebbee063e26028f4352c69462ed93ad1cc754898b56af54,2,council,Voted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
9622984-2,9622984,0x157b67be261af013bd27dc8dafd40f77693e52ac64a5b840cd0290d103199fbe,2,council,Voted,DaCSCEQBRmMaBLRQQ5y7swdtfRzjcsewVgCCmngeigwLiax
9622919-2,9622919,0x4ce18f55fdb24e76f81aab436d1246caf3ae4e4632b464af246b8ec6329f2c9f,2,council,Voted,DwuvsJZiijfLtGQ33GUa18d1GgGxo21GJpXrpwzxznyHpy8
