event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
9676800-0,9676800,,0,society,CandidateSuspended,
9676800-0,9676800,,0,society,MemberSuspended,
9676800-0,9676800,,0,society,Challenged,
9676800-0,9676800,,0,society,Deposit,
9676311-3,9676311,0x6aefe4598aacb18ac8fd2a019f24c18ef2ac587bace120321c3b97ea43a10df8,3,society,DefenderVote,D5QSdd589pFWeJm9bz1j3RTyy14ejKpnUKyEa4GBW9kYkVC
9676073-2,9676073,0x866c397478063eff296f0b896c5c24e9f01d8563527df567ecaee3c30cb96fc1,2,society,DefenderVote,FAXMVgYUWh6s2SFaX9h33mrjXXeq8HTcNwFHEy9D1eimrLK
9675120-2,9675120,0x32506e97c9d587b1ff3dd5dd812caa3fff70694c3e09409e4f055e72bdc3ff8d,2,society,Vote,Dtskg3rQsxSpxxBG4pJYjTujm9fo48Q7qnEYtBfJ6UDqtSS
9675416-4,9675416,0xb1ba0e258d16a5275e7a4381c03655d54708b3d2ab34ed23ba7154905507989b,4,society,Vote,GsgSP79vBqKu4xvGZaNQRqVFmDBxsf6ztAw1t1R9KqNWjsC
9672301-6,9672301,0x5f768dce8d9c6118ddf9d872b8c31d436e5e5a100e235e6af5ab9e900a43a5dc,6,society,DefenderVote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
9674346-3,9674346,0x85eaad4ca4c7309750f5c4d48c738ae07a47f00a24e88d9e5ea35caca3b4efcc,3,society,DefenderVote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9672297-4,9672297,0x1ecba8bdd154ba868ef728c1274558cbef6ef53d9e77cb66d530ac843d30f3eb,4,society,Vote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
9670210-2,9670210,0x4cb8f7b2b307706439cd7511389cd959df5b80168dd5f1b923eb0252bcf28c95,2,society,Vote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9670206-3,9670206,0xbcb71cfaaf3ad198e188d4b744782eebdab819fb4ab7a4bee4c201b1c40aa16f,3,society,DefenderVote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9664436-4,9664436,0xf3f8427a211d410cdeba12abff607431ef1984e51bfad3645500dfcd49e95905,4,society,Vote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9669348-6,9669348,0xf0194c984117039799aee9051795a254895f3ee771e762f962ef6c215e94684d,6,society,Vote,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
9664430-3,9664430,0x41b0615e063f01013183cdd912cd79b49a5104133d8cbbae9d8b40e23e39653a,3,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9657172-5,9657172,0x95f538370a172412639c764ce1bba2deaade6d94b0488ae1afadf86b7675fb51,5,society,Vote,FypCVBt2MU61ZVL3N6mePXaUXrFX9nvGK6h5yqR89jc6JeW
9653965-3,9653965,0xb8bf176cf1a499688b1a8d68678d34a06dd2048c70336fcba6db6f944a3c5acd,3,society,Vote,FAXMVgYUWh6s2SFaX9h33mrjXXeq8HTcNwFHEy9D1eimrLK
9663525-2,9663525,0xf45bd9cc478f194012454b70341bdfbe5b87f2d74e8db89896599493513f3f7f,2,society,DefenderVote,GczUwD9zRdzJnTCr9kyREURmVeYpZAg1wNWrZMjqqimHcds
9649505-4,9649505,0x99ddead11ca9df8cdbdcede2cd1f9f365e3d0f60a33c837028a164213b2816b0,4,society,Vote,GczUwD9zRdzJnTCr9kyREURmVeYpZAg1wNWrZMjqqimHcds
9649497-6,9649497,0x7d7c2dd95fdbf5308c4814910a68d99c2f8fff11ecb9550ba8500c2176ef83a1,6,society,DefenderVote,GczUwD9zRdzJnTCr9kyREURmVeYpZAg1wNWrZMjqqimHcds
9639885-4,9639885,0xc0fa37bb4f9e65c1acfcbf8e505eecdefaf8beb1cb408e7a67ecd6b2eaf7f015,4,society,Vote,J9c2fcmRhhNaJAxA8yLMkxap7PEWuYc1UaaTqxunfKscjG3
9645461-4,9645461,0x94e2a0c32d8b063464c4ac5968b19d5935f3d01e6f5cc12d8d042522fc04a673,4,society,Vote,DUxSQ29BxeZWDXin4jZN7ogArgxJDohyeuKsqY83WqPhT4h
9636705-2,9636705,0xafffa7e9c80eaea6a2449fd30d851546c96fb6d8b7247c6067318921d2ff7541,2,society,Vote,EwKBYgaaELEEB5Vm9QAgArinAtps3dRUmb9bwBVTg5HqvxJ
9590400-0,9590400,,0,society,Deposit,
9628585-5,9628585,0x165ecf8fd485ed14c9e0a1cdf88719fedab4d679ced249c5de9e6efdcee3d1a0,5,society,Vote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9576000-0,9576000,,0,society,CandidateSuspended,
9630473-10,9630473,0x45ce9ef7d75a3c21286d46e65a9e0e91d7aa70f1bdbb40cf50c6d0f349af13a2,10,society,Vote,D5QSdd589pFWeJm9bz1j3RTyy14ejKpnUKyEa4GBW9kYkVC
9576000-0,9576000,,0,society,Challenged,
9575973-2,9575973,0x0d44a43e7e0201b05d3782eaf8980e9e12433409ec7475ccf2e7708797caae0e,2,society,DefenderVote,FAXMVgYUWh6s2SFaX9h33mrjXXeq8HTcNwFHEy9D1eimrLK
9575330-2,9575330,0x042a625b8517347a63b9ac17ef9e45cf390ac8660fbd6a96ed0af0c890042aec,2,society,DefenderVote,FUNmzDNdzWtXK51EZmwbDJXQALhcYGCQUeo8E4rtcx9QBX7
9574601-2,9574601,0x1c6731a9d529442fd7412ffa3cfc9c532b095cfe28637cb6d14f96572e07c1a7,2,society,DefenderVote,EfHwkqXCDup8Hi7DVWsPTDQoGiaW55HXgbQV3XzVSCEu1ii
9574604-5,9574604,0x2069e2f51d313c27e61eca1f34d9ecacf5ca88605839487dc7526d077535c14d,5,society,DefenderVote,DiMPtqB6HeYpYkjJJKNR6btJjmUNeG8yyhSg1N8UL3st5Um
9570973-5,9570973,0x5707952d6434301cea2d3aa3b17abb76ab21d1e8a505ebfbed3a11258186cfb0,5,society,Vote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9570979-3,9570979,0x1c74d320d12a8f3d1b880b4ca1d8af13e2bf1fdacaf7644829feee61fe17d6f5,3,society,DefenderVote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9568402-2,9568402,0x27d8f41fa86a74d84d8a22c1f6cfff77f992ca34f1d54de542ec9313390bbc25,2,society,DefenderVote,FAXMVgYUWh6s2SFaX9h33mrjXXeq8HTcNwFHEy9D1eimrLK
9552458-9,9552458,0xf49fcb8ef9a81e97d4bf13f01ef55b6058bb6547f823c97b563fcfc37b4caaec,9,society,Vote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9552451-8,9552451,0xccc09893dea2d304470d3b0ba82c67687f1143721895e183658fd4c174947981,8,society,DefenderVote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9565250-2,9565250,0x95009b10fcc95f54d9ca4a37a9d5e51e9959c114a54ed57abea27179b6901872,2,society,Vote,FUNmzDNdzWtXK51EZmwbDJXQALhcYGCQUeo8E4rtcx9QBX7
9567639-3,9567639,0x7a5799ff7315fa684f64c2ccdf7ddbc9419b2a049f3c95e3b57fe11e9e44dac4,3,society,Vote,GFgA4KV6Mm2TsHwEYtXfXZCf6QzebuN7c69UJGcRF2vCDTD
9504000-0,9504000,,0,society,Deposit,
9545594-2,9545594,0x81b31fdbb5683613d9c888960e5d60658251589784e140e51997e0abb9c86738,2,society,Vote,DaViizibrmJZwyUchRMRebv5YMXadS4PbYBLuZhbfMTtxPm
9475200-0,9475200,,0,society,CandidateSuspended,
9475200-0,9475200,,0,society,MemberSuspended,
9516303-3,9516303,0x1462f696cd1844f085dcc71ae38570ccd99976d43091c3b463a8e5f952bfb959,3,society,Vouch,Hn4y5xom4rBD49e2eMTpsEbqAJgE7uSR62VGLVv78ZqCuxT
9475200-0,9475200,,0,society,Challenged,
9470132-2,9470132,0x087b7e4459ef54540a17c9cdb08f557e5890ec5301f8e97fb8f97bb3ee942857,2,society,Vote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9466266-5,9466266,0x68060bab275606ffc5ca59a39737bbc673fc58835a5d7b8797e1f2898f8f7648,5,society,Vote,EPhV6vifCet2sJPPCNGnUZdRhsQpfcsbxRvDkjsMPPCCvwR
9466377-2,9466377,0x310a04489d5ddf085d37160edd8c336d2df8dfa6ddc78b7982bfc5f614e0ada2,2,society,Vote,EQ12pCgs4H3XHgDTc5n44xfXo6WNNkAg33b4aDFv3eUSgZd
9417600-0,9417600,,0,society,Deposit,
9470126-3,9470126,0x69b9d75466fad489297761a1a4a5d808ef11b1540dd7792cd691b9bef753dc90,3,society,DefenderVote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9466261-7,9466261,0xe8620cf340873598fc24bb4d1e71565aef046108c1c0da3e438f922ed7e414c5,7,society,DefenderVote,EPhV6vifCet2sJPPCNGnUZdRhsQpfcsbxRvDkjsMPPCCvwR
9414507-2,9414507,0x8f55df6459aa06a2273b330bf37a78bf8399106e21857582b1f7dc2d6cff9220,2,society,Bid,GfVNNTN9jgK7raRm4mz6Fn8BvtECJ7iSFFf2uusr47tvo4C
9374400-0,9374400,,0,society,CandidateSuspended,
9374400-0,9374400,,0,society,Challenged,
9371572-2,9371572,0x7e9d061d7ee5b3ea0857cc39dacc3ac687e413343691d52e8f5db3391eec0765,2,society,DefenderVote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9414467-2,9414467,0x94df680822ed9751b2118adff12ca1e28c7477002d4b5bdc3da8ab80658dc2a1,2,society,Bid,ErLwWzSbjgUSU9zPKGbaKkzrQLsRoGmYKYJjGXydsYFkkPh
9371565-2,9371565,0x869b7f5564fc45da8d6cf760d123c961630ca83784ba0f265ad5b4221938c4ea,2,society,Vote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9365035-2,9365035,0x9c0451068e142956497a14645ef6c46d4cc36dd826d94113e0be7f82cc61f9c0,2,society,Vote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9368535-3,9368535,0x6e9ce5bf1d43c39f70515712946521c0110c00c188426aeebb462f01b2a95aeb,3,society,Vote,JFGuwWzqiyJZ3MPM8NRy7kK75MdxwSkh7GNZcsVd6BpZq2h
9365030-3,9365030,0x6393a1157069e81828f8fe731af960d350d66c7dda17748c7ef4b11576297ac0,3,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9361831-2,9361831,0x759f91c6a382637c72b8af6ca11189cd79e122fc13f01093a530a40d25a1f3a9,2,society,DefenderVote,DEBVjNhPic2eVBw2y42xJpTJfCSvDXXA6ibs7MzpXp2s2hj
9361807-4,9361807,0xcd8a45370d9a3afedd51a69e7352a65630abc1750bb8274792a6a3716206099a,4,society,Vote,DEBVjNhPic2eVBw2y42xJpTJfCSvDXXA6ibs7MzpXp2s2hj
9331200-0,9331200,,0,society,Deposit,
9362034-2,9362034,0xb77df8611df44d7464a62e480d1636493eee0fe31cdb84a314a653dd27e90b7b,2,society,DefenderVote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
9310719-2,9310719,0x2bc8c2e47f6c5236b85fe2c3fd942e2eefefc7ec72dbf9cf444aad46a1eb70de,2,society,Bid,HF717anMCvHUq93dqgQFMzUfbyiB64cKuXnakKAda9wWcac
9283638-5,9283638,0xfe7b81904362431e44d9309c8da5f4067202b125d187cbc3982e087e07e8f58b,5,society,Bid,EJgdRddcYSd6XWnwr8oZkkzxJJX8SLwig38d5yxZSRgJGQZ
9283614-5,9283614,0x930a36ee7ddb25281fdc2159e71db3f9087cdd1cf364e872f7322b10152bad51,5,society,Unbid,EJgdRddcYSd6XWnwr8oZkkzxJJX8SLwig38d5yxZSRgJGQZ
9283608-9,9283608,0x72a760e63b4a738791a742d72d68d31335b3e9eaad450e832fc4b4af5c6add5d,9,society,Bid,EJgdRddcYSd6XWnwr8oZkkzxJJX8SLwig38d5yxZSRgJGQZ
9351648-3,9351648,0xdef07d5e9e03a63db6453ff7c7e26d206721fa32770fb5d39b2a96f8c69c6e63,3,society,Bid,HJFarctKDNv6Bkk4MrbSMNcRSGzPRRLe2fkgZUr1o8iu4nA
9283600-6,9283600,0x7bab4cb30419ac1b68160b214e5089231f8fa50629a769fa424040576431233e,6,society,Unbid,EJgdRddcYSd6XWnwr8oZkkzxJJX8SLwig38d5yxZSRgJGQZ
9273600-0,9273600,,0,society,MemberSuspended,
9275232-7,9275232,0x1a5a2d63cbc84ef45015943801d3cb9943a57ae938290cfccba67c21a3556089,7,society,Vote,EJ4FuvmVpU7Ri2GRMtQVhhfHsHzGLYngbKJzJ58RkmRrzJm
9273600-0,9273600,,0,society,Challenged,
9244800-0,9244800,,0,society,Deposit,
9254719-4,9254719,0xdab411aa8be7f540d7c6e9d60a7e3e0a784def1099b0922b8d894bd533fd1437,4,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9236376-3,9236376,0x043f470bb8793447e8b559405a98d7ab9e331816c98741f1ba72d8ab19ac241c,3,society,Bid,DJiT2VbsbvA6EMiUjtoXLuBXNCscexS3GUx3fxR1JwK8KMr
9236374-3,9236374,0x3f41be0dff7b0e8be0f967c0d35fa6d9811edcdf45b9daaf76bec2d6502dae4f,3,society,Unbid,DJiT2VbsbvA6EMiUjtoXLuBXNCscexS3GUx3fxR1JwK8KMr
9222225-5,9222225,0x96d5c7f9f8b27f3a103428b257115bb61c617cb1421d5d50481c0eceb5720ab3,5,society,Bid,DJiT2VbsbvA6EMiUjtoXLuBXNCscexS3GUx3fxR1JwK8KMr
9172800-0,9172800,,0,society,MemberSuspended,
9180667-3,9180667,0x87744930347cc984ffb5a3283090092fefd3512a9d68d3054dff10a1b0fb77ae,3,society,Bid,HkRdC1w5XDvQQadAS2nL58mPRBCLyUCZAAiaV7DUWJgj7P8
9172800-0,9172800,,0,society,Challenged,
9158400-0,9158400,,0,society,Deposit,
9072000-0,9072000,,0,society,Challenged,
9072000-0,9072000,,0,society,Deposit,
9171014-2,9171014,0x865587445a4f5939928ff3ff455c89f1d18c0cf42678a7dfcfa838b0a4639529,2,society,DefenderVote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9022667-4,9022667,0x20b6994c6024872958803707d249e8c5a5612fc46d66c33dbd2bfdde11a824e4,4,society,DefenderVote,Hn4y5xom4rBD49e2eMTpsEbqAJgE7uSR62VGLVv78ZqCuxT
9050778-2,9050778,0x0a5b267a179bf6d60f0d0b7760783ba27ceadd13fe9121d5b5895b0507e9dccb,2,society,Bid,FzCSFrTqS6bd691ZdKbydQqeXZCghnXL17fAcYtATnUktoB
9022483-4,9022483,0x41277f79bed90624c977f3f336ac2d8ed5c8aa313538de83cd2c4a60f41a736c,4,society,DefenderVote,Fomib3HNL24Cv6CbLJUf59yDF5shGFyDg8Wx7eGtmDdwrRF
9021523-6,9021523,0x8ca93f0b25efcdc978370be07a5b41b539853195d72fb9f5732abb283f8d94a6,6,society,DefenderVote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
9013201-6,9013201,0x4df8e0d568226c31cf991d69a39e2e9653e2c85b2e9866b1bdb386eb76350051,6,society,DefenderVote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
9007823-4,9007823,0x66f75436104d95341202dd2e437c8700c78a3da190c609b15e5343680fcb9ee3,4,society,DefenderVote,EkRd7vCKiDZi6BM6tHKs5YAeGmE3MmQgChrrbtkRkf6SBwW
9005882-2,9005882,0x524c40617ea937d67c2127a78830b19f9b5c7bbfe05885fca5f974d4008b9525,2,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
9010021-2,9010021,0xd082eccfc84c2d4bb4d11127148db75a8cdea72cfb4e5814ce4e3ca0cd6ea41e,2,society,DefenderVote,GFgA4KV6Mm2TsHwEYtXfXZCf6QzebuN7c69UJGcRF2vCDTD
9002857-2,9002857,0xd520f10146d0bbbba18275bd8ed066414c2dc660ac9ffcd1ac687f937396f586,2,society,DefenderVote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
8985600-0,8985600,,0,society,Deposit,
8971200-0,8971200,,0,society,Inducted,
8971200-0,8971200,,0,society,Challenged,
8994302-3,8994302,0x8b091236ba0f5f9e2f2a3cb3644e36659345e8a084c7ee805a5414154886a264,3,society,DefenderVote,FrFGwHJKqLTyGDwqWfLgGYFDkjP12yAATQuh4oNpZMhpFzM
8966593-4,8966593,0x69cfaf640e1fb69a36f53ba6a2ffdbd0af23cd5e0fc80eb9d1fe60b51d0f4544,4,society,DefenderVote,FrFGwHJKqLTyGDwqWfLgGYFDkjP12yAATQuh4oNpZMhpFzM
8966589-5,8966589,0x3b7ebe2df9798754511e360a8c9450e48df6b8c7b575d733011efbea06db7247,5,society,Vote,FrFGwHJKqLTyGDwqWfLgGYFDkjP12yAATQuh4oNpZMhpFzM
8939849-3,8939849,0x36c758088cf71c055bf58736bb92e25a873a1b38c674c0553c2de3de01d51852,3,society,Vote,EQ12pCgs4H3XHgDTc5n44xfXo6WNNkAg33b4aDFv3eUSgZd
8954247-6,8954247,0x0f4c5daface88a6f79d9b64bd26827466300d44a3609839420c72a901fcd74ad,6,society,Vote,CpLVRWcUd7PxDPSmtXwQC3628dwEYiMd3GbqZTnqvphMN3B
8938086-6,8938086,0x309598000a06624b234afacb3152c381116584733221baad0769227bfc8d852b,6,society,DefenderVote,DaViizibrmJZwyUchRMRebv5YMXadS4PbYBLuZhbfMTtxPm
8938091-2,8938091,0x385af861e97150933205cbe7d5ee382650e3d85452c0b72ac4fc8c89ae25927b,2,society,Vote,DaViizibrmJZwyUchRMRebv5YMXadS4PbYBLuZhbfMTtxPm
8925279-2,8925279,0xca5c72511cd1c6343173db0c8fb3cae530f514e47ce4e2304c385fa03605466a,2,society,Vote,F5e8A2i3XZvA5jZTYmwcUiHzVsoTAhJDgMxZEnsFe8dq2VA
8925267-2,8925267,0xa9bfba84276ace44fa588f7b4ab7b4394421d76d3327d45622eb949372fb36c0,2,society,Vote,Fr6PbzHWKrTvmFJmiYy7MD1iaUpTKHN91VS5iQZZgo7BWCw
8934739-2,8934739,0xe91fa49598f1719e34c4544f898a3250fba382033dca32363cd441b79d217f21,2,society,Bid,FndsUrvZQuRU4SMtznhD6ae7LeNzFSWW7UD5cxqWpq3PVAW
8925361-2,8925361,0xa77349c261a4dd70048225c117a08401d4bc172e4a0d3ae21c799486d2c54d51,2,society,Bid,H1fkLUFCC4XVJTgyVfqaVN1eQ4gJqKtv5kg8ENXfQ2fw31U
8917599-2,8917599,0xb6733ecd407792b0fbe048225bf487fb52b2eae256bc7926fe6877b7872c16b1,2,society,Bid,HYuBw6GFkuSi1vL3t6hKJrRA6e9UQ8zykD4owBW2NB2Dsav
8917318-6,8917318,0x517b7f35a6104bf3c2525b9e9b6e6a7596d176559554c90bf95a13145058ebc8,6,society,DefenderVote,EkRd7vCKiDZi6BM6tHKs5YAeGmE3MmQgChrrbtkRkf6SBwW
8921913-4,8921913,0xdacfee5f4ca89689df8d98458355683aa0435ad5a6f86469c7823630ff7fdc4d,4,society,Vote,Fomib3HNL24Cv6CbLJUf59yDF5shGFyDg8Wx7eGtmDdwrRF
8917313-9,8917313,0x1e252bb5e376fb35acb0c90fb8486192bef1a8999c5cd2b28d7ea560fbd114a1,9,society,Vote,EkRd7vCKiDZi6BM6tHKs5YAeGmE3MmQgChrrbtkRkf6SBwW
8912014-3,8912014,0x21ed9f20721cdca29c96c6a81ae3605c963adc00a76ced35dd2c4cc809615b8a,3,society,Vote,JFGuwWzqiyJZ3MPM8NRy7kK75MdxwSkh7GNZcsVd6BpZq2h
8907911-2,8907911,0xa545dbb8023969eee780e5e8fbe0e9152f2d6bacf93975a55d2c2e552b5de947,2,society,DefenderVote,GFgA4KV6Mm2TsHwEYtXfXZCf6QzebuN7c69UJGcRF2vCDTD
8904867-8,8904867,0xc746933dc9df23428be50cf0dba2cdd1ee70d4593d7257d404851128a3825890,8,society,Vote,Hpaecetm5cBAJYDVqN9VeFUgVNQh3AAJAqUKAFW8PZGRst6
8908405-6,8908405,0xfca584390acbac7fa3b70187b0d7cb5fc6535594cee51eba1aabb2dcbe3d161f,6,society,Vote,FtG8FbxJXfDj6fcGp3eTL9tKJzkfqT9k8PREKXDgKmbnSDR
8903145-3,8903145,0x4ac528673bf5735c0bf2023dc5a6f18973ca5d4723a29c0af8c2685321f95211,3,society,Vote,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
8903430-3,8903430,0x66b6b620a5472575e6f2afc76dd5a904a489d87cb385b2db53f30ad54f8577b2,3,society,Vote,ED74i7eA79DtKFu5WXbcLXLWT2E1XSDEdJSAEkU3ePN7LE4
8902914-6,8902914,0x96dca8916be343aecfce3e2b54aad3497736e093bb4d68b2606953de85dee465,6,society,Vote,CgEt8AwW9SThQXpLBAZy3MpKgNG7ZHaEDGeV5MLqHVPVoJg
8907426-2,8907426,0xe21a963a59c724d194c54685d8a2c86f13bbc1f3f414cea752ac376a48493813,2,society,Vote,Ewy2kju7jdqBFbp95Nw1go31KyiMHS9rRVaevGkM62F1btd
8899200-0,8899200,,0,society,Deposit,
8902693-2,8902693,0xb115494da2c1a993fd4addc8fd19797c6ca4d932c2289e03f88392528b9b4469,2,society,DefenderVote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
8902906-3,8902906,0x44688a6dbe60a50dc6e1c68ea3dde13ea07953431108cf2f6da3ae8a6caf251d,3,society,DefenderVote,CgEt8AwW9SThQXpLBAZy3MpKgNG7ZHaEDGeV5MLqHVPVoJg
8891929-3,8891929,0x92397c3b56da433df5156af9429235855de6edc7103ad38baed289ee27020a3e,3,society,Bid,HjcErRijmpoiBiKEHT3edPXM3NFycJogVwDPuByNe7hv9Ae
8870400-0,8870400,,0,society,CandidateSuspended,
8880729-2,8880729,0x83ec70cad35b7fbb4d6d35948b38d92e9ae13c7f3104a9d27f033fdb6059ca54,2,society,Vote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
8891950-3,8891950,0xa49efb881674d7671031f7f0446d365cc853ea44f9168a96200e126255055270,3,society,Unbid,HjcErRijmpoiBiKEHT3edPXM3NFycJogVwDPuByNe7hv9Ae
8871783-10,8871783,0x26f3d5169f9505ea02ea6d945436ffe0d73e2789c22174bb1a165443ae2ee42f,10,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
8870400-0,8870400,,0,society,Challenged,
8869920-9,8869920,0xd29f80c8d4ca6f140b52fc310ca41ac8f7a32d428d8cd3aa5d574cd713c03d9f,9,society,Vote,DGE8ATd2NaitqX4jdvZNXFNMmY9Qui6swnfoheCiz7efWGG
8864174-2,8864174,0x26544ae671b0753dccf20ec9ab23c5cd593725e49e292b67e021ea7cfdcf128d,2,society,Vote,FUNmzDNdzWtXK51EZmwbDJXQALhcYGCQUeo8E4rtcx9QBX7
8858248-3,8858248,0x54c27cc40e0f06cf6dd46e0866934f62fe944c1c58139323e65992c1f2791704,3,society,Vote,DaViizibrmJZwyUchRMRebv5YMXadS4PbYBLuZhbfMTtxPm
8812800-0,8812800,,0,society,Deposit,
8836737-2,8836737,0x3f649f462ef88cc5be7dc23b164a3e829a85e7582d09a56b92eff7a8b734c5fe,2,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
8858990-4,8858990,0x19d978582e9cb5e55b6ddeaf241e8baede26ccdc99fbb418c74e5eef9af8b0aa,4,society,Vote,
8769600-0,8769600,,0,society,Challenged,
8858207-3,8858207,0xbb2bf36f9315a8ba5c03b051cdb9c34f72286098be8597762fe83ad2d9c71dc8,3,society,DefenderVote,FrFGwHJKqLTyGDwqWfLgGYFDkjP12yAATQuh4oNpZMhpFzM
8769600-0,8769600,,0,society,CandidateSuspended,
8838150-5,8838150,0x1ffb9130f0a4d2eb7d4ea72839cc251f33a29951a36415c9f15aeef4e568e941,5,society,DefenderVote,Dab4bfYTZRUDMWjYAUQuFbDreQ9mt7nULWu3Dw7jodbzVe9
8762811-4,8762811,0x3efef03ffe3af80673ee91a912b045f488740b673eb607a010391715d2c07925,4,society,Vote,Gnh63rW5fy3FAbnZQPkajyrQXxQGkg56Waoe2Ede1RjRjrJ
8757548-6,8757548,0x92b67db013365d1f2266a6a10a8d8ad1f6e83d3532edb02091f155fc20ebb243,6,society,Vote,DPe86fQfixDTfejAiEJbRt2mvbtcGkWdGXsyCFDu37iKYVu
8748525-3,8748525,0x12b05ba72686030e4add0388c1bd123b1d16aa87f62fa873bea99ebaef96ce4e,3,society,Vote,Fr6PbzHWKrTvmFJmiYy7MD1iaUpTKHN91VS5iQZZgo7BWCw
8753244-5,8753244,0x9d50fb9547fa3c4e214c6e9592efd5ced837bdebb6adab86d8f8a8f4672f1eab,5,society,Bid,EDQWMYr6a9aLjTbsMtKFAcoUsVA6qvm66RJsyJsNgbpxCFx
8741643-3,8741643,0x021f8d3331ebf57144afeaca1f5874f1d0f62c7b4abec2658f83be75ddf2f27f,3,society,Unbid,FP8c5PqwZExiHMPWBBTvhsrKNeyvRLLuZ1JbhEMnLZyrnVt
8743201-2,8743201,0x395af4c6d0b2ae0e7a4c18bbd129fa7917091a367c4afd50b34c98ac69b48915,2,society,DefenderVote,DPe86fQfixDTfejAiEJbRt2mvbtcGkWdGXsyCFDu37iKYVu
8734243-2,8734243,0x7e73768506275f6c2e49fa42f81e7ee246a28a66a37203f5cf5ec94ca6c93882,2,society,DefenderVote,GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d
8738372-4,8738372,0x2863657c4430152f5ceb63968198ac156f7f3142336531088783325c56f54b84,4,society,Vote,H9MWitpKFrB45YLdkSNQ5nbpob2oufaG8og3PHrSew1TsJJ
8732229-3,8732229,0x684e06999ef197c063fd3fd601d7a05b508c3d985fabad936ba1f09c871e946f,3,society,Vote,DwmWULE1g84ZMYyM4du8SmcQCkuz7VL7C6GmaWKoRXSG6vJ
8730721-2,8730721,0x5fed12e149638f270224f5591faba8901ad95bd8544b515f7fe814420475e7a1,2,society,Vote,H1eyZGi1DKxTGdtM8UQRA1RGEe6kGhvKC4onRpy97qKqiPE
8726400-0,8726400,,0,society,Deposit,
8729272-5,8729272,0xd3e4967cbfc7ae02c6910bbabbd58ca57b7b06400276cd56d213d1b939400289,5,society,DefenderVote,FM2dJMRnBkbJDbdtqhRpLfgRbwJBkiw6iKT8u6UJ7pojypt
8725444-2,8725444,0x7b50bfcfe6bcc5b08fd9a692966663557e499ac45afabd1ab5a7b0161cb24a73,2,society,Unbid,CttPzmkotDKAvi2ctpnGqG5Tx5Yxk61srKb5ohQ55A7L4bt
8728331-2,8728331,0x7778e7862c8b61b5c7642b585faaa99020d8009b0de35dcc862e741fd36bae04,2,society,Vote,Hn4y5xom4rBD49e2eMTpsEbqAJgE7uSR62VGLVv78ZqCuxT
