event_index,block_num,extrinsic_hash,extrinsic_idx,section,metion,Associated_address
1445664-3,1445664,0x80ae9dbcec5a051b24ec5a2ed878f7489a7d0920913b7c53a853855427c34d80,3,democracy,Unlocked,FnZgzAiAJrkadCHYo4qgW12r9fW7DQCzKPtjGSnZUL1id4M
1436458-0,1436458,,0,democracy,Passed,
1434658-3,1434658,0xccafc878d8f992a6c7719b2f59798dcfec6bf8986cb88d203c9e3924a3c59206,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
1425600-0,1425600,,0,democracy,PreimageUsed,
1425600-0,1425600,,0,democracy,Executed,
1411200-0,1411200,,0,democracy,Tabled,
1430975-3,1430975,0x4ca13ec1f7e002b31bd6978ca6664e611cba8de83f5d33424a637d4c123dbf99,3,democracy,Unlocked,FcjmeNzPk3vgdENm1rHeiMCxFK96beUoi2kb59FmCoZtkGF
1411200-0,1411200,,0,democracy,Started,
1411200-0,1411200,,0,democracy,NotPassed,
1434102-3,1434102,0xdbf83dc43d4ae3ef8042714549d5670fcbd7c756c7d7ccf976e1b8ee0d36dd3a,3,democracy,PreimageNoted,EqeaSHobbxoBkKXdfcxTJwYEsofyu48LMrSeFtiQGcafouM
1377830-0,1377830,,0,democracy,Passed,
1406169-3,1406169,0x1dff98c70ad29111e0366282633994e49810e34329a2b2228d5c743fdabadd02,3,democracy,Unlocked,CxTNBCHBrbSSuTV3SVxD5SXZME6g2H1yJw3v77nnFMh1Esz
1377830-0,1377830,,0,democracy,PreimageUsed,
1377830-0,1377830,,0,democracy,Executed,
1375086-0,1375086,,0,democracy,PreimageUsed,
1375086-0,1375086,,0,democracy,Executed,
1376030-3,1376030,0xddd611216fe01d93344a50a568331cad71d157fb24916a1023d3b85502b160b0,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
1366086-0,1366086,,0,democracy,Passed,
1375967-3,1375967,0x11f61c146e0d0ac9dff8401ff8e79eac9a8e4228c684ac882f81ce083f0d87c8,3,democracy,PreimageNoted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
1364286-2,1364286,0x402ca62a1f1e87d915896f7f3196a9b4a0ebab8b628f9472c743170b192ccb34,2,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
1310400-0,1310400,,0,democracy,Tabled,
1324418-2,1324418,0xf66020bc13e06a99abdae53e21f4ee94b646dffbebdcca3545cc035bb9db91a8,2,democracy,Proposed,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
1372663-3,1372663,0x8b6080855bd173ec40d34c4f6bc47d668f152b101420d19c9f6ef413d228ec54,3,democracy,PreimageNoted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
1310400-0,1310400,,0,democracy,Started,
1310400-0,1310400,,0,democracy,Passed,
1287590-3,1287590,0x06718a89083b3fa0f03c1f8a46a49e65e8119420ab23ed34cd9082c9df5c7579,3,democracy,PreimageNoted,Ep3GTTcTybjiZNdMmiGoxFtGoZtpsUowskc4MAzWRS7nw4L
1274838-3,1274838,0xad1825a7c5adff30e9fe78afba576636f4366c0ac7323a9146dfd6e98e739063,3,democracy,PreimageNoted,Ep3GTTcTybjiZNdMmiGoxFtGoZtpsUowskc4MAzWRS7nw4L
1224000-0,1224000,,0,democracy,PreimageUsed,
1274793-3,1274793,0x68b0006c27194f837d9ac62bbd1a053bcf6f1179165f44e06fa8d6f749621cfa,3,democracy,Proposed,Ep3GTTcTybjiZNdMmiGoxFtGoZtpsUowskc4MAzWRS7nw4L
1224000-0,1224000,,0,democracy,Executed,
1209600-0,1209600,,0,democracy,Tabled,
1209600-0,1209600,,0,democracy,Started,
1209600-0,1209600,,0,democracy,NotPassed,
1193656-3,1193656,0xb6b86f8cf535dbce5bcf4e5366a66808eae9934b3db8bfa317d16c191574fcc3,3,democracy,PreimageNoted,EK8veMNH6sVtvhSRo4q1ZRh6huCDm69gxK4eN5MFoZzo3G7
1108800-0,1108800,,0,democracy,Tabled,
1108800-0,1108800,,0,democracy,Started,
1108800-0,1108800,,0,democracy,Passed,
1205070-3,1205070,0xfa6cdde97dac037c8886e6fce1abdf085e2a7914c1ae9ced1c50686a9cf5a083,3,democracy,Proposed,EK8veMNH6sVtvhSRo4q1ZRh6huCDm69gxK4eN5MFoZzo3G7
1122614-3,1122614,0xe44299e88163d733068020a5bf1b4e015f0d4389b0ce940aef2ae3593c941432,3,democracy,Proposed,EK8veMNH6sVtvhSRo4q1ZRh6huCDm69gxK4eN5MFoZzo3G7
1008000-0,1008000,,0,democracy,ExternalTabled,
1021105-3,1021105,0xadb9c7d7bcc3681b23570ea3fd6034080dede5c96b1a3ae65bec2fc2d458feb6,3,democracy,Proposed,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
1008000-0,1008000,,0,democracy,Started,
1008000-0,1008000,,0,democracy,NotPassed,
929892-0,929892,,0,democracy,Passed,
929892-0,929892,,0,democracy,Executed,
929892-0,929892,,0,democracy,PreimageUsed,
1003314-2,1003314,0x484285a83ca964347baa5f6d3a5936eb78b1837e02cd7c993dad2997fe352752,2,democracy,Proposed,CpjsLDC1JFyrhm3ftC9Gs4QoyrkHKhZKtK7YqGTRFtTafgp
907200-0,907200,,0,democracy,Tabled,
907200-0,907200,,0,democracy,Started,
907200-0,907200,,0,democracy,NotPassed,
964699-2,964699,0xbc473b00c44d630309e6f992aaf8a41a4b8c84c22c5ceb94e80dcddcf9e30d26,2,democracy,PreimageNoted,HRufmYwoV4DF4hiRxyAjMiD1RyeqGpB6wZ8pVMhk11NnCde
901442-0,901442,,0,democracy,Passed,
926411-3,926411,0x8454dd679e862ae4ca600de901099296c111b59251c86b1c5f340520f4d3f333,3,democracy,PreimageNoted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
901442-0,901442,,0,democracy,Executed,
928092-3,928092,0x0dd5b66a97a3abf1c1840220fa8a93ccc17a11b6f6eef895f7a649a89dbbb3b4,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
901442-0,901442,,0,democracy,PreimageUsed,
899642-3,899642,0x57c3707a3d7ac4b0c37edb61668211a3cf846250511ff3537f3ea100d9fd30b4,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
844839-3,844839,0xc06b996347704e710640e07224c63fe756d4d1ad6d0086720ea715ab5caee491,3,democracy,PreimageNoted,CpjsLDC1JFyrhm3ftC9Gs4QoyrkHKhZKtK7YqGTRFtTafgp
806400-0,806400,,0,democracy,Started,
844644-3,844644,0xc9b71cd2e7ba89cbe2f11fbe7571d28a37b8df2a25bddce798b07f3ab798ee40,3,democracy,PreimageNoted,CpjsLDC1JFyrhm3ftC9Gs4QoyrkHKhZKtK7YqGTRFtTafgp
806400-0,806400,,0,democracy,NotPassed,
806400-0,806400,,0,democracy,Tabled,
720000-0,720000,,0,democracy,PreimageUsed,
720000-0,720000,,0,democracy,Executed,
705600-0,705600,,0,democracy,Started,
894461-3,894461,0x1ff249989f6802894365f25622dff93dbda3aeb181c9375589a2ea62d0464cd3,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
705600-0,705600,,0,democracy,NotPassed,
705600-0,705600,,0,democracy,Tabled,
702968-2,702968,0xb0e17016249c0f66a57036b37cae210e4c9f30116eff53d52293776341219f50,2,democracy,Proposed,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
693487-0,693487,,0,democracy,Executed,
702952-3,702952,0x31e28f85224b3b43f40baf82e563b021207e849f4dae54cd94da9ff3ba43ac35,3,democracy,PreimageNoted,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
693487-0,693487,,0,democracy,PreimageUsed,
692587-0,692587,,0,democracy,Passed,
690787-3,690787,0x0e8e5a24e1a09a48292e615b5fcc7ae0dd1cf3b71202f3be0c7b13af8d63d252,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
693136-3,693136,0x78b2e180e3984590df166a753d734b3fac25dd5f8e6dddecebf6b23895cf34af,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
653183-0,653183,,0,democracy,Executed,
657140-3,657140,0x232a1396561d350c93cd3c5b061dff0cd7962a68484aa597533f26bca33c02c3,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
653183-0,653183,,0,democracy,PreimageUsed,
651983-0,651983,,0,democracy,Passed,
619200-0,619200,,0,democracy,Executed,
650183-3,650183,0x1e597d92b82c85285c15cecea52dd8b7f78c326220f193cb5988ddf251a08e5c,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
619200-0,619200,,0,democracy,PreimageUsed,
652231-3,652231,0xcae0f6a156fb87248ec43e0490a821a4ba19d01285d700099c8557d38ddf1dba,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
604800-0,604800,,0,democracy,Started,
604800-0,604800,,0,democracy,Tabled,
604800-0,604800,,0,democracy,Passed,
587686-0,587686,,0,democracy,Passed,
587686-0,587686,,0,democracy,PreimageUsed,
587686-0,587686,,0,democracy,Executed,
657143-3,657143,0x58b53fc78ee40f2df80e355a5b4715c5e5fbb1f0614cc8ab7ad0c5eac82062c9,3,democracy,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
585886-3,585886,0xe3dd891f606b4c0b002249f490e7ddbb9dc7f0efebee1b1e9711e55f264ebbf9,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
569326-0,569326,,0,democracy,Passed,
569326-0,569326,,0,democracy,PreimageUsed,
569326-0,569326,,0,democracy,Executed,
516559-0,516559,,0,democracy,NotPassed,
567526-2,567526,0x9a657c586a72d95d10e6166698446b646b5e7a5ccc4e2e7c9cd6b6d3623967e9,2,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
585743-2,585743,0x69f9176f8b805d6b15c6802468d8c1b0c4425f780f35a3c0d821bb383efb9475,2,democracy,PreimageNoted,CzJfMJpzjyjPXbW1wTjFxq3v8aAXpSxwNnuR6oTRCgZehMS
567541-2,567541,0xe200004592d3b7386b73c2840e91995c7fd3d332263582d4936d878ee6741075,2,democracy,PreimageNoted,HRufmYwoV4DF4hiRxyAjMiD1RyeqGpB6wZ8pVMhk11NnCde
504329-0,504329,,0,democracy,Passed,
514759-3,514759,0x961bcd01e6d87a9f25ecef436d4c2ab72cb4b67f65bd2a56d074f2d093113cfd,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
514767-3,514767,0xa4a1a0962764ac2a065a34b0800684e5452db556f4827707fa6ab578294bcb2a,3,democracy,PreimageNoted,HRufmYwoV4DF4hiRxyAjMiD1RyeqGpB6wZ8pVMhk11NnCde
504329-0,504329,,0,democracy,PreimageUsed,
504329-0,504329,,0,democracy,Executed,
504000-0,504000,,0,democracy,Tabled,
504000-0,504000,,0,democracy,Started,
504000-0,504000,,0,democracy,Passed,
461692-0,461692,,0,democracy,PreimageUsed,
502529-3,502529,0xb6e6509580dbd48fcaa40da44bc5b2e76debaf278663bd5be2c7d78796fcb04f,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
461692-0,461692,,0,democracy,Executed,
452692-0,452692,,0,democracy,Passed,
502565-3,502565,0x28b75a3cf6fc09ef9138954933c2256b90b5e38b16208cadb7401e254ab6d6f0,3,democracy,PreimageNoted,HRufmYwoV4DF4hiRxyAjMiD1RyeqGpB6wZ8pVMhk11NnCde
434479-0,434479,,0,democracy,PreimageMissing,
450892-2,450892,0xb7e90de04e0d22d2a6fda6ba451c49cfbdfb93636cd3609f05d774126e617bad,2,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
433879-0,433879,,0,democracy,Passed,
453305-3,453305,0x11b49feec1144c79d0b931d7c1dc50118ffca29e0932b74a9717b171950df5ec,3,democracy,PreimageNoted,CzJfMJpzjyjPXbW1wTjFxq3v8aAXpSxwNnuR6oTRCgZehMS
403200-0,403200,,0,democracy,Tabled,
432079-3,432079,0xd8c6643cd7f2984a7d915c4aaa3119310a2bdfd8f030bd30c4b7e55e80361bd3,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
403200-0,403200,,0,democracy,Started,
397129-3,397129,0xd3dfb0171cfd7f6dfc95edb580b1c476f27e5ca83aa6de729d82dcb4bd6033dd,3,democracy,PreimageNoted,EkSmWLVjK9gA4ybE2iwxLNw9aqfPxbP3QKGaGmkWELeez5b
325359-3,325359,0xbdb7d144a22a488443899fcefccd300e879beb8aeb5c0729c488bf61377bd296,3,democracy,PreimageNoted,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325340-3,325340,0xe66fb55c5ffc526eacb8cb245134b0a15de1717767196cc2007302e13d7b30ac,3,democracy,Proposed,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325334-3,325334,0xa37fbf0f7a14368a8f66989637be4373816958a4653980fd249b377e9fe05f57,3,democracy,PreimageNoted,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325363-3,325363,0xe35d472c5aa4316bd087e46c577fd99d852f11305cedff12aab7969f9a9f18e3,3,democracy,Proposed,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325241-3,325241,0xfbce975cd0178e7dd7b725163ccd7a8524b202085a0223d08116d28dbc193636,3,democracy,PreimageNoted,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325316-3,325316,0x7b1688d819611632ff9f8d3d66de10087be249cced8582a49567b0c2e1e0eca4,3,democracy,PreimageNoted,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
325025-3,325025,0x5c1eb7d2f2f5e593ef5a34227d7fb3c993da8a791d5333c93296fe0e484f9e69,3,democracy,PreimageNoted,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
295787-0,295787,,0,democracy,Passed,
325062-3,325062,0xbbfa0d7a7bd4ddf5af249910c95dd1dd6e71d84c4e026fcd30d91a1bc0cce407,3,democracy,Proposed,DJYPxecrBbUSuf1F4Rij3TLFMB6Z1uzk32kit73nE28wNy6
323866-3,323866,0xb80c627e9c0ac98908935e25f99bf1378d6d857fc14078a5e72ec9ab7591f44e,3,democracy,Proposed,DfiSM1qqP11ECaekbA64L2ENcsWEpGk8df8wf1LAfV2sBd4
295787-0,295787,,0,democracy,PreimageUsed,
295787-0,295787,,0,democracy,Executed,
293987-3,293987,0x187e21ce1671f14b6f06b438c577d8786816a0ba0a49af3842999c777eeef2c2,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
281787-3,281787,0xd4f6233b72ddb4836574d0bf78a48c6f38902f55350fece9c3e0da784f085f70,3,democracy,Delegated,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
294167-3,294167,0x81176a7c6f72a451eeb6c1f907c5fed3bfaf63694d1ebc7a5a7b22e804aa5abb,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
281742-3,281742,0x8cd7b1d85c8fe93a2338c6714b86a1bdaf377cfad14db8a5e1b43eaa53e44654,3,democracy,Undelegated,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
203466-0,203466,,0,democracy,PreimageUsed,
223155-2,223155,0x3ed36d76a005c8b5fd9fe321f7fcf0b0e4966f0b7f48dd418174c2a960786520,2,democracy,Delegated,GnL41mJJJTp9npr1W9wLMzEfFL4thqyjPt6hwxLirmJt5vQ
203466-0,203466,,0,democracy,Executed,
202866-0,202866,,0,democracy,Passed,
201600-0,201600,,0,democracy,NotPassed,
101503-0,101503,,0,democracy,Passed,
195644-3,195644,0xae3c08e34f8d1fd7eb7fe70bfdd75ea02c59a91b3759b651cb4041e7ad6359da,3,democracy,Vetoed,Fa1me4dit46AFSjinM89EsfiF7T91seEPU4wY9JNJQ752Sg
101503-0,101503,,0,democracy,PreimageUsed,
201096-4,201096,0x797f68c321df0f7a10f12f44795da40ad06cc69fba3179d2dab1d131b8e40e94,4,democracy,PreimageNoted,HRufmYwoV4DF4hiRxyAjMiD1RyeqGpB6wZ8pVMhk11NnCde
101503-0,101503,,0,democracy,Executed,
201066-3,201066,0x418a96120ac729931f6b1e5d1de7169ef22f75107620b0526d05042a043bb84f,3,democracy,Started,F2i6trfXqFknbgB3d9wcd1X98WWdLLktmFtK8Beud75bjTW
100800-0,100800,,0,democracy,Tabled,
100800-0,100800,,0,democracy,Started,
99703-3,99703,0x3cb6b26bdde80d3c6042ca61a6512eae5d2cae40ac93033ec89c3420a4ea2b3a,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
94426-3,94426,0xae3cd9c6d76502e371e8f8c66f487c3a19f7d46bc008e3980479b20393791218,3,democracy,PreimageNoted,F9GaWDFcJUUSV7WzrdZ4Zpq8uRFzFQ23hcKrLT9Bdvxzxxe
99419-3,99419,0x0d1172045e95fe8f31cd7f4223dc333ebd2cfd0f5771eb99245c9f6e1813748b,3,democracy,PreimageNoted,ET9SkhNZhY7KT474vkCEJtAjbgJdaqAGW4beeeUJyDQ3SnA
85223-0,85223,,0,democracy,Passed,
92829-3,92829,0x5bd1b25a2cf4e8bb6dffa5c2bf76020e4d14a00015ac350aea514aa069a8e615,3,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
85223-0,85223,,0,democracy,PreimageUsed,
85223-0,85223,,0,democracy,Executed,
92825-3,92825,0xd276b5d4f7356d282f6ceb7798c8c8790c3de0b7ebaf425ab0f99bcd52888f3d,3,democracy,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
83237-0,83237,,0,democracy,PreimageUsed,
83237-0,83237,,0,democracy,Executed,
83423-3,83423,0x62f117c9801823407f2ce5bee73af031ae4132c3e1bc4d5426e086581abfdaf2,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
83137-0,83137,,0,democracy,Passed,
82537-2,82537,0xd193d2582978f8a3d86ed563f16f69c41b02c2c957825b52c16eba23a2ec9efe,2,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
82191-0,82191,,0,democracy,Passed,
82191-0,82191,,0,democracy,PreimageUsed,
82989-3,82989,0xdccb6819f595c103af11f50ce18a4064d24dc6d4e12de6d2870ae69aa27a18d3,3,democracy,PreimageNoted,CcKPhXSyZgATZD1wVaRsSk81UfLcQvyuuS2i9FNhsoeQeWr
82191-0,82191,,0,democracy,Executed,
82415-4,82415,0xb99435a6bcff87a4a8d9f77e10319dcd6bd5a4ba441a15d24fd1fea9d62513c1,4,democracy,PreimageNoted,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
81591-3,81591,0x30a442e03ab2da4e1dfa28467c3b8c3779f4f91d9febfcf5a1310ee6cabb9413,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
80824-0,80824,,0,democracy,PreimageMissing,
73624-0,73624,,0,democracy,Passed,
67650-0,67650,,0,democracy,PreimageUsed,
69724-3,69724,0x9903efb63bba42d66071eec0131128ccba4845c4ef235e186b36ca149193a1c9,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
67650-0,67650,,0,democracy,Executed,
81565-3,81565,0xc1f6f3e6a2730df0616d45a9557bdfb9b9adf1469351d8432af3c4b1d062d7ff,3,democracy,PreimageNoted,CcKPhXSyZgATZD1wVaRsSk81UfLcQvyuuS2i9FNhsoeQeWr
67550-0,67550,,0,democracy,Passed,
66647-0,66647,,0,democracy,PreimageUsed,
66950-2,66950,0x75959e7ac81dd63ba1e7bec853b24a8386022e6e94234dcafe0015832ffc89ac,2,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
74580-3,74580,0x1f84f358fecce8864e6513f751fa75721bb0535c5b3245512744cfc6e7360d11,3,democracy,PreimageNoted,HTkUzAvtTwd7Wjt3kX7j5xCZ3om2ygo9f63eKcFFgJFVwhU
66647-0,66647,,0,democracy,Executed,
67581-3,67581,0xf6a85533d12e8f121bd5bf5176b9c2240f9d65efcfa1c4218558471e66ea5d52,3,democracy,PreimageNoted,HTkUzAvtTwd7Wjt3kX7j5xCZ3om2ygo9f63eKcFFgJFVwhU
59447-0,59447,,0,democracy,Passed,
56181-0,56181,,0,democracy,Passed,
57047-3,57047,0xd895b56f1c1b9ec625d1ac37605e7df46b05449e4400a67252e66a37b41753a4,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
56181-0,56181,,0,democracy,PreimageUsed,
56181-0,56181,,0,democracy,Executed,
55594-3,55594,0x4251b925f38c3541f36a6d2e77f2a8037a73bb5798415cf787a0494d8201b3a3,3,democracy,PreimageNoted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
37922-3,37922,0xebd07d8f8965edbe241880c5f443f3f73534aabbf150b8e73c681e5873d1ae72,3,democracy,Proposed,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y
56152-2,56152,0x94e13d029511d8520dab1cfaca50022292e23251bf3e26ecc39f4c4f3efac4b7,2,democracy,PreimageNoted,FcxNWVy5RESDsErjwyZmPCW6Z8Y3fbfLzmou34YZTrbcraL
55581-3,55581,0x782554389418de86b0729e939558395b8b68cd91a88bbd4f19166fa415929b2f,3,democracy,Started,EYFAeaqdhKfLijPNpUxvWks9S2BHR9ip9ArJbVsQXPGGwyX
25947-3,25947,0xfd90e0574d535cb38a20c55cd531cd28b144476fb1efc97635e240310483ec67,3,democracy,Proposed,DDFSp7gLFpXen9m4qQjDrfu6SrydKZi7bfF6kJFuX7j5qJ1
